districtid,timeid,statemean,statestdev
347,18,26.70,35.13
347,19,39.69,58.24
347,20,48.07,58.08
347,21,62.68,80.45
347,22,64.16,91.69
347,23,69.80,101.03
347,24,75.43,98.15
348,1,0.08,0.29
348,2,0.17,0.39
348,3,0.25,0.45
348,4,0.33,0.49
348,5,0.17,0.39
348,6,0.17,0.39
348,7,0.17,0.39
348,8,0.50,1.17
348,9,0.67,1.15
348,10,7.67,15.08
348,11,4.25,3.77
348,12,5.25,3.47
348,13,3.33,2.61
348,14,1.92,1.62
348,15,2.17,2.89
348,16,1.83,1.59
348,17,1.17,0.72
348,18,3.25,4.88
348,19,7.58,11.49
348,20,6.50,8.49
348,21,15.42,35.73
348,22,16.50,17.97
348,23,29.17,36.60
348,24,45.42,57.37
349,1,0.03,0.16
349,2,0.07,0.27
349,3,0.28,0.45
349,4,0.30,0.46
349,5,0.38,0.49
349,6,0.33,0.47
349,7,0.35,0.48
349,8,0.40,0.50
349,9,0.50,0.51
349,10,0.68,0.47
349,11,0.68,0.47
349,12,0.65,0.48
349,13,0.70,0.46
349,14,0.68,0.47
349,15,0.72,0.45
349,16,0.72,0.45
349,17,0.72,0.45
349,18,0.72,0.51
349,19,123.03,321.07
349,20,125.65,291.83
349,21,176.12,421.93
349,22,216.60,556.23
349,23,184.35,468.26
349,24,199.97,467.88
350,1,0.07,0.25
350,2,0.12,0.33
350,3,0.32,0.47
350,4,0.46,0.50
350,5,0.47,0.58
350,6,0.54,0.60
350,7,2.55,5.13
350,8,2.86,5.75
350,9,3.43,4.49
350,10,5.96,8.18
350,11,4.68,6.60
350,12,5.85,5.96
350,13,8.00,10.08
350,14,7.99,10.75
350,15,8.99,16.91
350,16,10.64,16.81
350,17,19.54,32.12
350,18,27.18,35.01
350,19,40.08,58.12
350,20,48.49,57.91
350,21,62.88,80.33
350,22,64.43,91.54
350,23,70.47,100.74
350,24,75.82,97.99
351,1,0.03,0.16
351,2,0.07,0.27
351,3,0.28,0.45
351,4,0.30,0.46
351,5,0.38,0.49
351,6,0.33,0.47
351,7,0.35,0.48
351,8,0.38,0.49
351,9,0.50,0.51
351,10,0.68,0.47
351,11,0.68,0.47
351,12,0.65,0.48
351,13,0.70,0.46
351,14,0.68,0.47
351,15,0.72,0.45
351,16,0.72,0.45
351,17,0.72,0.45
351,18,0.72,0.51
351,19,125.50,320.89
351,20,128.00,291.60
351,21,177.07,421.79
351,22,217.55,556.09
351,23,186.05,468.22
351,24,205.78,467.96
352,1,0.00,0.00
352,2,0.00,0.00
352,3,0.04,0.21
352,4,0.13,0.34
352,5,0.22,0.42
352,6,0.30,0.47
352,7,0.26,0.54
352,8,1.43,4.23
352,9,0.43,0.73
352,10,2.83,4.15
352,11,2.87,4.38
352,12,4.13,8.00
352,13,7.00,10.41
352,14,3.30,6.36
352,15,2.57,2.86
352,16,3.09,3.04
352,17,6.26,5.41
352,18,11.83,14.63
352,19,12.61,26.17
352,20,33.13,40.43
352,21,40.65,81.86
352,22,22.57,24.62
352,23,31.91,39.57
352,24,54.70,63.39
353,1,0.20,0.41
353,2,0.34,0.48
353,3,0.51,0.51
353,4,0.54,0.51
353,5,0.54,0.51
353,6,23.37,102.03
353,7,22.74,92.49
353,8,33.80,124.82
353,9,46.26,158.79
353,10,76.29,274.04
353,11,84.03,265.55
353,12,78.51,232.89
353,13,99.40,274.88
353,14,111.09,287.61
353,15,184.31,470.95
353,16,201.46,472.53
353,17,232.20,553.66
353,18,237.80,548.94
353,19,263.89,591.53
353,20,273.97,508.79
353,21,365.69,557.19
353,22,367.77,578.62
353,23,411.40,598.19
353,24,463.83,711.82
354,1,0.24,0.44
354,2,0.24,0.44
354,3,0.52,0.51
354,4,0.57,0.51
354,5,0.52,0.51
354,6,0.38,0.50
354,7,1.29,2.35
354,8,2.24,3.45
354,9,2.33,2.92
354,10,2.57,3.46
354,11,11.95,34.06
354,12,10.71,13.39
354,13,13.90,30.18
354,14,18.62,27.86
354,15,23.19,43.06
354,16,23.86,41.43
354,17,22.29,28.52
354,18,33.95,38.01
354,19,36.52,49.35
354,20,38.86,44.30
354,21,43.19,41.83
354,22,37.38,31.97
354,23,54.05,38.18
354,24,63.52,46.33
355,1,0.00,0.00
355,2,0.12,0.35
355,3,0.00,0.00
355,4,0.00,0.00
355,5,0.00,0.00
355,6,0.00,0.00
355,7,0.00,0.00
355,8,0.00,0.00
355,9,0.00,0.00
355,10,0.00,0.00
355,11,0.00,0.00
355,12,0.50,0.76
355,13,4.75,5.39
355,14,2.62,1.51
355,15,0.62,0.52
355,16,0.75,0.71
355,17,1.25,1.28
355,18,3.00,2.83
355,19,4.50,9.71
355,20,0.75,1.04
355,21,1.38,1.41
355,22,7.25,11.93
355,23,2.00,2.27
355,24,4.25,8.86
356,1,0.00,0.00
356,2,0.00,0.00
356,3,0.30,0.47
356,4,0.06,0.24
356,5,0.12,0.33
356,6,0.00,0.00
356,7,0.18,0.73
356,8,0.18,0.58
356,9,0.12,0.42
356,10,2.45,5.08
356,11,6.85,7.76
356,12,4.30,5.36
356,13,7.82,20.38
356,14,5.18,6.10
356,15,9.88,35.35
356,16,24.64,135.10
356,17,12.64,71.34
356,18,125.82,149.30
356,19,130.76,159.73
356,20,127.24,103.52
356,21,140.30,115.22
356,22,308.48,291.19
356,23,26.85,73.45
356,24,35.97,92.85
357,1,0.05,0.21
357,2,0.14,0.35
357,3,0.18,0.39
357,4,0.00,0.00
357,5,0.00,0.00
357,6,0.00,0.00
357,7,0.00,0.00
357,8,4.73,13.77
357,9,5.73,14.00
357,10,5.05,9.55
357,11,14.23,19.60
357,12,12.09,17.46
357,13,20.50,36.86
357,14,20.18,30.89
357,15,23.95,42.35
357,16,32.73,62.01
357,17,59.09,109.11
357,18,95.18,170.22
357,19,102.45,180.29
357,20,113.27,187.82
357,21,125.64,186.16
357,22,131.68,180.76
357,23,138.50,140.88
357,24,131.50,128.94
358,1,0.02,0.14
358,2,0.12,0.33
358,3,0.12,0.33
358,4,0.37,0.49
358,5,0.37,0.53
358,6,0.24,0.43
358,7,2.33,5.52
358,8,2.63,8.12
358,9,4.59,12.18
358,10,4.96,12.88
358,11,5.65,13.82
358,12,5.27,9.15
358,13,4.35,11.65
358,14,3.53,6.63
358,15,3.90,7.49
358,16,6.92,13.52
358,17,10.96,21.76
358,18,13.35,25.35
358,19,14.16,28.28
358,20,16.76,31.45
358,21,18.10,31.79
358,22,20.80,32.63
358,23,24.00,38.34
358,24,27.98,45.36
359,1,0.10,0.30
359,2,0.24,0.44
359,3,0.38,0.50
359,4,0.71,0.46
359,5,0.48,0.51
359,6,0.38,0.50
359,7,6.52,12.36
359,8,7.52,9.52
359,9,2.00,3.00
359,10,0.86,0.96
359,11,2.52,2.64
359,12,1.71,1.65
359,13,4.57,6.05
359,14,6.71,10.56
359,15,6.00,6.27
359,16,8.48,15.38
359,17,11.57,19.67
359,18,16.24,22.13
359,19,23.33,31.31
359,20,44.29,46.24
359,21,46.95,48.84
359,22,46.62,47.89
359,23,61.05,81.33
359,24,66.29,62.24
360,1,0.05,0.21
360,2,0.14,0.35
360,3,0.23,0.43
360,4,0.00,0.00
360,5,0.00,0.00
360,6,0.00,0.00
360,7,0.00,0.00
360,8,5.14,14.00
360,9,5.41,13.81
360,10,5.14,9.70
360,11,12.77,18.60
360,12,13.27,21.08
360,13,17.86,35.81
360,14,18.32,29.84
360,15,20.45,38.22
360,16,30.09,61.04
360,17,55.73,107.95
360,18,92.77,169.63
360,19,99.91,179.15
360,20,105.77,184.87
360,21,124.18,185.53
360,22,131.09,180.59
360,23,139.95,141.20
360,24,130.14,128.91
361,1,0.03,0.18
361,2,0.12,0.34
361,3,0.41,0.50
361,4,0.66,0.48
361,5,0.41,0.50
361,6,0.38,0.49
361,7,0.06,0.35
361,8,0.03,0.18
361,9,0.09,0.39
361,10,0.12,0.55
361,11,0.72,1.11
361,12,2.41,3.55
361,13,2.53,4.92
361,14,3.81,8.90
361,15,7.38,14.83
361,16,9.91,18.24
361,17,15.75,26.67
361,18,20.12,22.11
361,19,29.88,37.68
361,20,47.03,52.51
361,21,56.66,46.75
361,22,45.91,39.07
361,23,63.34,47.68
361,24,72.47,47.70
362,1,0.21,0.43
362,2,0.79,0.43
362,3,0.86,0.36
362,4,0.64,0.50
362,5,0.36,0.50
362,6,0.57,0.51
362,7,0.57,0.51
362,8,0.36,0.93
362,9,1.43,1.09
362,10,3.71,4.12
362,11,0.93,0.27
362,12,7.71,5.80
362,13,3.43,3.39
362,14,9.00,7.47
362,15,6.57,7.24
362,16,17.00,11.28
362,17,34.50,25.09
362,18,40.36,40.76
362,19,26.21,39.09
362,20,79.64,67.57
362,21,98.50,123.64
362,22,112.64,104.10
362,23,152.50,133.03
362,24,169.29,116.95
363,1,0.00,0.00
363,2,0.00,0.00
363,3,0.00,0.00
363,4,0.00,0.00
363,5,0.00,0.00
363,6,0.00,0.00
363,7,0.00,0.00
363,8,0.00,0.00
363,9,0.13,0.35
363,10,0.13,0.35
363,11,0.20,0.41
363,12,2.27,3.75
363,13,6.67,16.22
363,14,8.07,9.23
363,15,5.60,13.93
363,16,4.20,7.15
363,17,5.80,7.22
363,18,7.33,15.84
363,19,2.73,3.83
363,20,10.93,24.22
363,21,12.67,23.71
363,22,12.13,33.01
363,23,4.93,7.94
363,24,7.80,16.75
364,1,0.00,0.00
364,2,0.00,0.00
364,3,0.07,0.26
364,4,0.00,0.00
364,5,0.00,0.00
364,6,0.00,0.00
364,7,0.00,0.00
364,8,0.00,0.00
364,9,0.13,0.35
364,10,0.07,0.26
364,11,0.13,0.35
364,12,1.80,3.41
364,13,6.60,16.25
364,14,8.20,9.12
364,15,4.93,13.89
364,16,4.27,7.13
364,17,5.80,7.22
364,18,7.40,15.82
364,19,2.73,3.83
364,20,12.40,24.75
364,21,11.47,23.50
364,22,13.47,33.10
364,23,4.33,6.43
364,24,4.27,7.58
365,1,0.02,0.14
365,2,0.10,0.30
365,3,0.10,0.30
365,4,0.37,0.49
365,5,0.37,0.53
365,6,0.29,0.67
365,7,1.76,3.85
365,8,1.61,3.76
365,9,3.06,5.96
365,10,3.33,6.47
365,11,3.94,7.51
365,12,4.59,8.13
365,13,3.24,8.91
365,14,2.78,3.71
365,15,3.27,6.34
365,16,6.25,12.98
365,17,9.25,18.72
365,18,10.92,17.06
365,19,11.22,20.20
365,20,14.61,27.79
365,21,14.55,21.26
365,22,17.51,23.99
365,23,20.71,31.12
365,24,23.84,35.49
366,1,0.00,0.00
366,2,0.10,0.30
366,3,0.12,0.33
366,4,0.37,0.49
366,5,0.37,0.53
366,6,0.29,0.67
366,7,2.25,5.51
366,8,2.59,8.12
366,9,4.47,12.19
366,10,4.86,12.90
366,11,5.51,13.84
366,12,5.25,9.16
366,13,4.18,11.64
366,14,3.49,6.62
366,15,3.78,7.50
366,16,6.78,13.55
366,17,10.57,21.74
366,18,13.06,25.17
366,19,13.04,27.55
366,20,14.51,27.40
366,21,16.96,31.26
366,22,18.75,29.90
366,23,22.08,36.29
366,24,25.80,43.17
367,1,0.03,0.19
367,2,0.03,0.19
367,3,0.21,0.41
367,4,0.17,0.38
367,5,0.10,0.31
367,6,0.14,0.35
367,7,0.38,0.49
367,8,0.41,0.50
367,9,3.07,6.35
367,10,4.55,6.79
367,11,4.00,3.23
367,12,7.10,11.98
367,13,8.69,16.91
367,14,8.31,12.15
367,15,9.28,11.70
367,16,20.28,41.15
367,17,21.00,40.57
367,18,21.14,38.20
367,19,48.86,105.06
367,20,54.66,74.70
367,21,57.14,71.00
367,22,85.66,89.32
367,23,95.62,92.49
367,24,110.90,157.20
368,1,0.06,0.25
368,2,0.16,0.37
368,3,0.44,0.50
368,4,0.66,0.48
368,5,0.41,0.50
368,6,0.41,0.50
368,7,0.53,2.66
368,8,0.94,5.30
368,9,1.47,7.77
368,10,1.44,7.42
368,11,1.94,7.21
368,12,7.09,26.68
368,13,8.09,31.57
368,14,18.09,80.76
368,15,35.06,156.35
368,16,58.88,276.71
368,17,38.69,129.99
368,18,40.94,116.31
368,19,49.84,114.15
368,20,64.44,107.32
368,21,69.62,85.81
368,22,56.31,72.91
368,23,74.47,82.88
368,24,83.22,79.49
369,1,0.06,0.25
369,2,0.28,0.46
369,3,0.47,0.51
369,4,0.56,0.50
369,5,0.47,0.51
369,6,0.62,0.49
369,7,1.59,5.23
369,8,1.59,1.95
369,9,2.19,2.18
369,10,3.53,4.54
369,11,6.72,9.69
369,12,7.47,14.30
369,13,8.25,14.83
369,14,9.09,12.61
369,15,5.84,9.96
369,16,10.19,12.69
369,17,12.34,23.30
369,18,18.25,28.10
369,19,32.00,70.26
369,20,29.75,36.91
369,21,32.34,45.43
369,22,22.03,25.15
369,23,26.97,24.81
369,24,23.34,31.17
370,1,0.09,0.30
370,2,0.31,0.47
370,3,0.50,0.51
370,4,0.56,0.50
370,5,0.47,0.51
370,6,0.62,0.49
370,7,2.06,5.81
370,8,2.56,5.54
370,9,2.34,2.47
370,10,4.00,5.12
370,11,7.50,10.29
370,12,8.31,14.64
370,13,8.44,14.78
370,14,8.88,12.57
370,15,5.94,9.93
370,16,10.81,12.82
370,17,12.91,23.26
370,18,19.06,28.11
370,19,33.03,70.05
370,20,30.50,36.69
370,21,34.16,45.38
370,22,24.06,26.09
370,23,29.53,27.13
370,24,26.62,36.43
371,1,0.03,0.19
371,2,0.03,0.19
371,3,0.17,0.38
371,4,0.17,0.38
371,5,0.07,0.26
371,6,0.10,0.31
371,7,0.34,0.48
371,8,0.41,0.50
371,9,2.00,3.41
371,10,4.14,6.56
371,11,4.00,3.23
371,12,6.48,11.81
371,13,9.03,16.89
371,14,8.34,12.13
371,15,10.17,12.19
371,16,20.66,41.02
371,17,20.17,40.41
371,18,21.24,38.20
371,19,48.17,105.30
371,20,53.79,74.97
371,21,56.62,71.21
371,22,85.76,89.23
371,23,93.14,92.78
371,24,109.28,157.74
372,1,0.14,0.36
372,2,0.24,0.44
372,3,0.38,0.50
372,4,0.67,0.48
372,5,0.43,0.51
372,6,0.33,0.48
372,7,8.00,13.35
372,8,6.76,9.36
372,9,1.95,3.01
372,10,1.05,1.60
372,11,2.24,2.32
372,12,1.43,0.81
372,13,4.48,6.08
372,14,4.71,5.14
372,15,5.38,5.63
372,16,5.67,9.92
372,17,7.95,12.83
372,18,13.43,18.23
372,19,22.05,31.62
372,20,37.24,37.94
372,21,41.81,46.39
372,22,46.76,47.89
372,23,60.48,81.48
372,24,66.95,62.29
373,1,0.07,0.25
373,2,0.12,0.33
373,3,0.34,0.48
373,4,0.46,0.50
373,5,0.47,0.58
373,6,0.54,0.60
373,7,2.55,5.13
373,8,2.62,5.38
373,9,3.39,4.50
373,10,5.96,8.18
373,11,4.73,6.59
373,12,5.85,5.96
373,13,8.01,10.08
373,14,7.85,10.78
373,15,8.99,16.91
373,16,10.61,16.82
373,17,19.53,32.13
373,18,27.15,35.03
373,19,40.09,58.11
373,20,48.18,58.06
373,21,62.70,80.44
373,22,64.19,91.68
373,23,70.04,100.96
373,24,75.72,98.05
374,1,0.20,0.41
374,2,0.34,0.48
374,3,0.51,0.51
374,4,0.54,0.51
374,5,0.54,0.51
374,6,23.26,102.05
374,7,23.11,92.43
374,8,32.83,124.93
374,9,46.29,158.78
374,10,76.11,274.08
374,11,82.71,265.83
374,12,76.63,233.25
374,13,97.09,275.28
374,14,109.49,288.03
374,15,181.66,471.74
374,16,197.11,473.52
374,17,222.80,554.55
374,18,232.17,550.35
374,19,259.03,592.95
374,20,266.31,510.82
374,21,347.11,558.06
374,22,355.14,580.89
374,23,391.40,597.28
374,24,440.66,711.67
375,1,0.20,0.41
375,2,0.34,0.48
375,3,0.54,0.51
375,4,0.51,0.51
375,5,0.51,0.51
375,6,23.37,102.03
375,7,23.03,92.45
375,8,33.77,124.83
375,9,46.37,158.76
375,10,76.11,274.08
375,11,84.14,265.52
375,12,78.34,232.94
375,13,99.51,274.84
375,14,110.40,287.83
375,15,182.83,471.46
375,16,200.14,472.98
375,17,231.80,553.82
375,18,235.89,549.66
375,19,261.06,592.53
375,20,273.49,509.05
375,21,360.09,559.86
375,22,367.40,578.83
375,23,411.91,597.89
375,24,463.20,712.18
376,1,0.09,0.30
376,2,0.31,0.47
376,3,0.50,0.51
376,4,0.59,0.50
376,5,0.50,0.51
376,6,0.66,0.48
376,7,2.09,5.81
376,8,2.50,5.55
376,9,2.31,2.44
376,10,3.66,4.86
376,11,7.34,10.34
376,12,8.12,14.71
376,13,8.25,14.83
376,14,8.97,12.60
376,15,5.94,9.93
376,16,9.94,12.34
376,17,11.56,22.58
376,18,18.00,27.93
376,19,32.97,70.08
376,20,30.22,36.83
376,21,33.91,45.53
376,22,24.03,26.12
376,23,29.78,26.91
376,24,27.25,36.22
377,1,0.05,0.21
377,2,0.14,0.35
377,3,0.23,0.43
377,4,0.00,0.00
377,5,0.00,0.00
377,6,0.00,0.00
377,7,0.00,0.00
377,8,5.50,13.97
377,9,6.18,13.97
377,10,6.00,10.06
377,11,14.55,19.47
377,12,15.32,22.95
377,13,19.55,37.01
377,14,20.27,30.87
377,15,25.14,42.10
377,16,33.73,61.67
377,17,59.55,109.07
377,18,97.14,170.09
377,19,106.50,180.31
377,20,115.77,187.19
377,21,130.09,186.36
377,22,135.50,180.80
377,23,144.64,139.78
377,24,134.18,128.00
378,1,0.05,0.23
378,2,0.16,0.37
378,3,0.32,0.48
378,4,0.63,0.50
378,5,0.58,0.51
378,6,0.58,0.51
378,7,2.21,3.57
378,8,1.79,3.36
378,9,6.32,11.04
378,10,5.79,8.62
378,11,9.95,10.16
378,12,8.11,14.09
378,13,7.58,9.93
378,14,7.58,7.79
378,15,11.16,15.38
378,16,12.37,16.08
378,17,14.05,17.61
378,18,37.79,57.60
378,19,24.05,33.74
378,20,29.53,67.84
378,21,23.32,40.35
378,22,24.63,29.66
378,23,29.00,46.03
378,24,22.05,22.57
379,1,0.18,0.39
379,2,0.21,0.41
379,3,0.26,0.45
379,4,0.44,0.50
379,5,0.59,0.50
379,6,0.79,0.41
379,7,9.79,42.65
379,8,12.09,47.96
379,9,24.26,121.16
379,10,12.71,47.31
379,11,13.00,48.98
379,12,15.21,51.06
379,13,15.44,59.21
379,14,16.00,54.47
379,15,17.68,46.58
379,16,21.00,51.20
379,17,24.94,54.03
379,18,28.03,55.36
379,19,31.53,54.68
379,20,32.15,50.67
379,21,30.79,48.15
379,22,30.68,49.31
379,23,17.24,16.37
379,24,34.71,55.61
380,1,0.00,0.00
380,2,0.00,0.00
380,3,0.09,0.29
380,4,0.17,0.39
380,5,0.22,0.42
380,6,0.35,0.49
380,7,0.22,0.52
380,8,1.43,4.23
380,9,0.57,0.90
380,10,3.17,4.24
380,11,3.04,4.34
380,12,4.26,7.96
380,13,6.30,10.18
380,14,3.35,6.34
380,15,2.70,2.80
380,16,3.17,2.98
380,17,6.26,5.41
380,18,11.87,14.60
380,19,12.65,26.16
380,20,33.87,40.23
380,21,40.61,81.88
380,22,23.48,24.44
380,23,31.78,39.60
380,24,55.43,63.11
381,1,0.00,0.00
381,2,0.14,0.35
381,3,0.22,0.42
381,4,0.08,0.28
381,5,0.16,0.37
381,6,0.46,0.51
381,7,0.73,0.45
381,8,0.84,0.37
381,9,0.97,0.16
381,10,1.05,0.91
381,11,1.00,0.00
381,12,1.00,0.00
381,13,1.00,0.00
381,14,0.97,0.16
381,15,1.00,0.00
381,16,10.81,12.18
381,17,18.70,25.39
381,18,45.16,57.05
381,19,75.30,97.16
381,20,94.38,100.32
381,21,107.43,84.99
381,22,95.32,81.92
381,23,60.19,45.98
381,24,55.24,52.96
382,1,0.06,0.25
382,2,0.16,0.37
382,3,0.44,0.50
382,4,0.66,0.48
382,5,0.44,0.50
382,6,0.38,0.49
382,7,0.53,2.66
382,8,0.97,5.30
382,9,1.47,7.77
382,10,1.44,7.42
382,11,2.00,7.20
382,12,7.12,26.67
382,13,8.12,31.56
382,14,17.81,80.81
382,15,35.00,156.36
382,16,58.94,276.70
382,17,38.69,129.99
382,18,40.78,116.36
382,19,49.25,114.36
382,20,64.44,107.32
382,21,70.59,85.38
382,22,57.16,72.80
382,23,76.69,82.32
382,24,84.66,79.13
383,1,0.00,0.00
383,2,0.00,0.00
383,3,0.04,0.19
383,4,0.04,0.19
383,5,0.04,0.19
383,6,0.04,0.19
383,7,0.04,0.19
383,8,0.30,1.17
383,9,0.07,0.27
383,10,2.81,3.40
383,11,3.07,4.73
383,12,2.70,3.80
383,13,3.00,3.52
383,14,4.78,10.29
383,15,3.85,7.65
383,16,4.15,5.93
383,17,5.56,8.35
383,18,9.41,14.52
383,19,8.22,10.58
383,20,5.19,5.17
383,21,8.41,11.52
383,22,16.19,40.77
383,23,14.37,18.88
383,24,27.44,44.72
384,1,0.00,0.00
384,2,0.00,0.00
384,3,0.04,0.19
384,4,0.04,0.19
384,5,0.04,0.19
384,6,0.04,0.19
384,7,0.04,0.19
384,8,0.30,1.17
384,9,0.26,0.98
384,10,2.81,3.40
384,11,2.59,4.33
384,12,2.85,3.93
384,13,3.07,3.50
384,14,5.63,10.98
384,15,2.67,3.15
384,16,3.33,4.22
384,17,5.63,8.31
384,18,9.74,14.44
384,19,8.52,10.57
384,20,5.26,5.13
384,21,8.30,11.58
384,22,16.07,40.80
384,23,14.52,18.84
384,24,28.93,44.47
385,1,0.07,0.25
385,2,0.11,0.31
385,3,0.32,0.47
385,4,0.45,0.50
385,5,0.46,0.58
385,6,0.54,0.60
385,7,2.53,5.13
385,8,2.89,5.74
385,9,3.32,4.45
385,10,5.54,7.60
385,11,4.57,6.53
385,12,5.66,5.89
385,13,8.00,10.08
385,14,7.78,10.74
385,15,8.97,16.91
385,16,10.57,16.83
385,17,19.31,32.19
385,18,26.80,35.14
385,19,39.35,58.19
385,20,47.97,58.09
385,21,62.01,80.58
385,22,64.31,91.62
385,23,69.41,101.04
385,24,75.66,98.07
386,1,0.06,0.25
386,2,0.16,0.37
386,3,0.44,0.50
386,4,0.66,0.48
386,5,0.44,0.50
386,6,0.41,0.50
386,7,0.53,2.66
386,8,0.97,5.30
386,9,1.47,7.77
386,10,1.44,7.42
386,11,2.00,7.20
386,12,7.16,26.66
386,13,8.12,31.56
386,14,18.06,80.77
386,15,35.03,156.35
386,16,58.91,276.71
386,17,38.56,130.02
386,18,40.84,116.34
386,19,49.81,114.16
386,20,64.34,107.36
386,21,69.97,85.70
386,22,57.84,72.46
386,23,76.72,82.30
386,24,85.53,78.48
387,1,0.00,0.00
387,2,0.14,0.35
387,3,0.22,0.42
387,4,0.08,0.28
387,5,0.16,0.37
387,6,0.46,0.51
387,7,0.70,0.46
387,8,0.81,0.40
387,9,0.97,0.16
387,10,1.08,0.89
387,11,1.00,0.00
387,12,1.00,0.00
387,13,1.00,0.00
387,14,0.97,0.16
387,15,1.00,0.00
387,16,10.70,12.25
387,17,19.57,25.52
387,18,45.54,56.85
387,19,74.51,97.52
387,20,93.97,100.56
387,21,106.65,85.70
387,22,93.16,83.14
387,23,59.65,46.45
387,24,55.86,52.67
388,1,0.02,0.14
388,2,0.12,0.33
388,3,0.12,0.33
388,4,0.39,0.49
388,5,0.39,0.53
388,6,0.31,0.68
388,7,2.35,5.51
388,8,2.63,8.12
388,9,4.51,12.19
388,10,4.94,12.88
388,11,5.63,13.83
388,12,5.27,9.15
388,13,4.33,11.65
388,14,3.59,6.62
388,15,3.90,7.49
388,16,6.88,13.54
388,17,10.94,21.77
388,18,13.65,25.35
388,19,14.16,28.28
388,20,16.82,31.43
388,21,17.94,31.85
388,22,20.57,32.68
388,23,23.86,38.37
388,24,27.92,45.38
389,1,0.24,0.44
389,2,0.24,0.44
389,3,0.57,0.51
389,4,0.62,0.50
389,5,0.52,0.51
389,6,0.38,0.50
389,7,1.05,2.09
389,8,2.19,3.47
389,9,2.19,2.96
389,10,2.67,3.44
389,11,12.00,34.04
389,12,10.81,13.33
389,13,13.90,30.18
389,14,19.29,27.58
389,15,23.43,42.95
389,16,24.00,41.38
389,17,23.48,28.33
389,18,34.00,38.02
389,19,37.95,49.22
389,20,39.90,43.72
389,21,44.38,41.22
389,22,38.76,31.53
389,23,55.48,37.11
389,24,66.76,44.75
390,1,0.09,0.30
390,2,0.31,0.47
390,3,0.50,0.51
390,4,0.56,0.50
390,5,0.47,0.51
390,6,0.62,0.49
390,7,2.06,5.81
390,8,2.50,5.55
390,9,2.44,2.47
390,10,3.97,5.13
390,11,7.47,10.30
390,12,8.28,14.66
390,13,8.47,14.77
390,14,8.97,12.60
390,15,5.94,9.93
390,16,10.91,12.75
390,17,12.94,23.25
390,18,19.16,28.06
390,19,32.94,70.09
390,20,30.69,36.56
390,21,33.88,45.55
390,22,22.53,25.89
390,23,29.50,27.15
390,24,26.91,36.38
391,1,0.07,0.25
391,2,0.12,0.33
391,3,0.34,0.48
391,4,0.46,0.50
391,5,0.47,0.58
391,6,0.54,0.60
391,7,2.50,5.12
391,8,2.82,5.74
391,9,3.39,4.50
391,10,5.96,8.18
391,11,4.68,6.60
391,12,5.85,5.96
391,13,8.04,10.08
391,14,7.92,10.78
391,15,8.84,16.90
391,16,10.42,16.81
391,17,18.72,31.79
391,18,26.31,34.85
391,19,39.54,58.24
391,20,47.99,58.09
391,21,62.23,80.58
391,22,64.04,91.73
391,23,68.97,100.92
391,24,74.53,98.06
392,1,0.05,0.21
392,2,0.14,0.35
392,3,0.23,0.43
392,4,0.00,0.00
392,5,0.00,0.00
392,6,0.00,0.00
392,7,0.00,0.00
392,8,5.50,13.97
392,9,6.05,14.02
392,10,6.00,10.06
392,11,14.55,19.47
392,12,15.82,22.72
392,13,20.45,36.89
392,14,20.50,30.79
392,15,25.27,42.01
392,16,33.82,61.62
392,17,61.41,108.45
392,18,99.91,168.97
392,19,109.27,179.06
392,20,117.59,186.22
392,21,133.82,184.55
392,22,138.73,179.30
392,23,146.32,138.33
392,24,136.14,126.44
393,1,0.03,0.19
393,2,0.03,0.19
393,3,0.21,0.41
393,4,0.17,0.38
393,5,0.10,0.31
393,6,0.14,0.35
393,7,0.34,0.48
393,8,0.45,0.51
393,9,3.07,6.35
393,10,4.52,6.80
393,11,4.17,3.20
393,12,7.10,11.98
393,13,9.07,16.88
393,14,8.38,12.11
393,15,10.14,12.21
393,16,20.41,41.11
393,17,20.48,40.54
393,18,21.72,38.08
393,19,48.90,105.05
393,20,55.07,74.46
393,21,57.79,70.56
393,22,85.48,89.46
393,23,95.10,92.72
393,24,110.24,157.48
394,1,0.06,0.25
394,2,0.28,0.46
394,3,0.47,0.51
394,4,0.56,0.50
394,5,0.47,0.51
394,6,0.62,0.49
394,7,2.09,5.81
394,8,2.56,5.54
394,9,2.44,2.47
394,10,4.00,5.12
394,11,7.53,10.27
394,12,8.28,14.66
394,13,8.12,14.81
394,14,9.31,12.53
394,15,5.88,9.95
394,16,10.56,12.89
394,17,12.94,23.25
394,18,18.91,28.17
394,19,32.94,70.09
394,20,30.72,36.53
394,21,33.66,45.64
394,22,24.06,26.09
394,23,29.28,27.28
394,24,26.50,36.43
395,1,0.24,0.44
395,2,0.24,0.44
395,3,0.57,0.51
395,4,0.57,0.51
395,5,0.48,0.51
395,6,0.38,0.50
395,7,1.33,2.33
395,8,2.10,3.48
395,9,2.24,2.96
395,10,2.57,3.46
395,11,12.19,33.98
395,12,10.76,13.36
395,13,14.19,30.08
395,14,19.19,27.65
395,15,23.29,43.02
395,16,24.24,41.27
395,17,23.38,28.39
395,18,35.19,37.75
395,19,38.29,49.05
395,20,39.57,43.97
395,21,44.71,40.90
395,22,38.95,31.36
395,23,55.19,37.43
395,24,66.24,45.37
396,1,0.00,0.00
396,2,0.00,0.00
396,3,0.07,0.26
396,4,0.00,0.00
396,5,0.00,0.00
396,6,0.00,0.00
