districtid,timeid,statemean,statestdev
742,1,2.94,15.00
742,2,25.16,83.64
742,3,33.12,161.23
742,4,422.59,1953.77
742,5,1433.59,4579.36
742,6,1897.72,2269.50
742,7,403.69,354.75
743,1,0.00,0.00
743,2,0.07,0.26
743,3,2.93,5.57
743,4,66.53,45.81
743,5,86.87,77.64
743,6,239.33,394.99
743,7,38.13,58.55
744,1,2.06,4.64
744,2,127.03,520.10
744,3,364.09,1566.73
744,4,462.65,1567.62
744,5,842.38,1644.85
744,6,1023.29,1578.33
744,7,191.47,294.62
745,1,1.90,4.28
745,2,19.67,26.51
745,3,78.10,70.21
745,4,155.62,190.71
745,5,494.57,589.50
745,6,1784.29,1764.01
745,7,351.52,305.01
746,1,0.00,0.00
746,2,0.05,0.21
746,3,0.14,0.47
746,4,8.41,18.93
746,5,61.91,165.22
746,6,109.05,132.47
746,7,33.82,63.09
747,1,0.50,1.45
747,2,3.92,6.73
747,3,64.42,79.59
747,4,136.25,122.92
747,5,350.08,438.08
747,6,1001.00,1143.98
747,7,323.50,331.71
748,1,3.16,6.62
748,2,58.49,143.01
748,3,535.65,2265.34
748,4,1809.81,7102.24
748,5,4144.19,6844.45
748,6,4822.59,6046.27
748,7,791.24,938.97
749,1,6.86,24.03
749,2,264.43,1175.02
749,3,1385.20,5552.93
749,4,2258.03,6737.43
749,5,5466.74,12575.54
749,6,9450.91,15448.78
749,7,2367.71,3591.90
750,1,3.14,6.63
750,2,57.97,143.06
750,3,536.03,2265.26
750,4,1807.16,7102.82
750,5,4127.57,6849.80
750,6,4809.68,6048.89
750,7,781.62,941.80
751,1,3.16,6.62
751,2,58.24,143.04
751,3,535.22,2265.44
751,4,1800.84,7104.03
751,5,4072.81,6856.26
751,6,4707.35,6031.54
751,7,789.68,939.69
752,1,3.16,6.62
752,2,57.92,143.06
752,3,512.89,2265.90
752,4,1738.95,7104.32
752,5,3919.30,6782.93
752,6,4618.62,5961.18
752,7,765.16,937.73
753,1,12.50,27.16
753,2,17.79,22.92
753,3,52.00,41.92
753,4,215.93,115.92
753,5,1063.29,432.61
753,6,2908.36,1809.87
753,7,538.21,299.90
754,1,3.16,6.62
754,2,58.62,142.99
754,3,536.51,2265.15
754,4,1805.84,7103.09
754,5,4156.27,6839.57
754,6,4862.89,6031.16
754,7,786.32,940.90
755,1,3.14,6.63
755,2,58.73,142.96
755,3,531.59,2266.10
755,4,1797.49,7104.59
755,5,4023.14,6847.35
755,6,4797.78,6050.35
755,7,793.08,937.99
756,1,0.00,0.00
756,2,0.07,0.26
756,3,2.93,5.57
756,4,74.73,53.57
756,5,77.47,72.08
756,6,216.33,397.38
756,7,33.60,57.45
757,1,12.43,27.18
757,2,17.93,22.84
757,3,51.50,41.97
757,4,202.43,111.41
757,5,1293.79,962.48
757,6,3483.07,2832.73
757,7,618.14,458.99
758,1,1.25,6.26
758,2,50.10,211.78
758,3,107.04,312.80
758,4,107.04,249.08
758,5,351.94,639.78
758,6,628.24,1041.46
758,7,154.33,250.03
759,1,0.03,0.17
759,2,1.24,2.09
759,3,38.03,62.89
759,4,109.82,230.64
759,5,881.85,2344.85
759,6,1305.97,2515.98
759,7,188.91,640.55
760,1,0.00,0.00
760,2,0.05,0.21
760,3,0.14,0.47
760,4,8.36,18.95
760,5,61.50,165.27
760,6,110.77,132.35
760,7,32.82,62.65
761,1,3.16,6.62
761,2,58.05,143.06
761,3,535.92,2265.28
761,4,1800.86,7104.03
761,5,4096.11,6855.60
761,6,4824.00,6045.92
761,7,786.00,940.99
762,1,2.54,5.73
762,2,58.30,143.04
762,3,529.08,2266.42
762,4,1805.00,7103.26
762,5,4070.38,6856.16
762,6,4797.16,6050.40
762,7,782.65,941.68
763,1,3.16,6.62
763,2,58.95,142.91
763,3,536.57,2265.13
763,4,1813.11,7101.47
763,5,4163.41,6836.30
763,6,4867.41,6028.81
763,7,791.89,938.64
764,1,3.14,6.63
764,2,56.43,142.78
764,3,536.92,2265.05
764,4,1815.08,7100.98
764,5,4171.00,6832.49
764,6,4864.16,6030.51
764,7,784.57,941.34
765,1,3.14,6.63
765,2,59.16,142.84
765,3,526.03,2266.67
765,4,1778.81,7106.55
765,5,4075.46,6856.35
765,6,4795.00,6050.56
765,7,774.11,941.34
766,1,2.22,5.42
766,2,72.22,177.09
766,3,192.34,262.83
766,4,282.28,375.52
766,5,747.69,943.50
766,6,1225.16,1416.59
766,7,236.19,331.17
767,1,0.00,0.00
767,2,0.00,0.00
767,3,4.56,9.32
767,4,37.78,53.61
767,5,134.44,184.45
767,6,248.22,427.79
767,7,19.67,33.75
768,1,0.90,3.01
768,2,11.03,22.80
768,3,65.67,84.67
768,4,298.60,690.35
768,5,2683.97,7964.75
768,6,5356.10,11634.58
768,7,1134.42,2467.77
769,1,0.93,3.01
769,2,11.10,22.77
769,3,66.33,84.26
769,4,300.18,689.72
769,5,2721.82,7955.26
769,6,5457.70,11604.31
769,7,1170.22,2461.27
770,1,0.93,3.01
770,2,11.10,22.77
770,3,66.33,84.26
770,4,300.18,689.72
770,5,2721.82,7955.26
770,6,5457.70,11604.31
770,7,1170.22,2461.27
771,1,2.22,5.42
771,2,76.16,177.01
771,3,176.28,256.27
771,4,278.72,377.34
771,5,731.19,950.74
771,6,1202.16,1424.41
771,7,235.81,331.31
772,1,0.03,0.17
772,2,1.24,2.09
772,3,38.73,62.79
772,4,109.39,230.70
772,5,897.64,2342.31
772,6,1368.94,2518.29
772,7,188.91,640.55
773,1,0.50,1.45
773,2,3.33,6.75
773,3,64.58,79.62
773,4,149.75,136.00
773,5,275.75,392.36
773,6,844.58,1042.90
773,7,292.58,318.28
774,1,2.74,6.33
774,2,28.37,36.50
774,3,94.05,86.96
774,4,254.58,214.57
774,5,667.42,823.81
774,6,892.74,1041.52
774,7,231.53,367.72
775,1,0.85,2.99
775,2,11.10,22.77
775,3,61.73,82.68
775,4,274.70,681.26
775,5,2643.10,7966.50
775,6,5276.62,11632.22
775,7,1147.22,2467.96
776,1,1.16,6.24
776,2,47.55,211.56
776,3,96.75,307.12
776,4,104.10,249.05
776,5,350.94,639.88
776,6,618.78,1043.90
776,7,152.25,250.51
777,1,0.00,0.00
777,2,0.07,0.26
777,3,2.73,5.62
777,4,68.47,49.88
777,5,82.93,77.77
777,6,238.20,395.65
777,7,38.93,58.11
778,1,1.25,6.26
778,2,50.14,211.77
778,3,107.04,312.80
778,4,107.63,248.87
778,5,356.43,638.31
778,6,628.94,1041.10
778,7,154.82,249.79
779,1,0.09,0.30
779,2,1.64,3.04
779,3,24.45,36.36
779,4,50.18,59.11
779,5,137.45,159.50
779,6,297.45,225.78
779,7,73.45,63.92
780,1,7.80,24.40
780,2,290.31,1179.00
780,3,1632.11,5680.21
780,4,3059.31,8008.74
780,5,7058.51,15129.76
780,6,10573.71,16153.69
780,7,2606.31,3705.57
781,1,1.20,5.24
781,2,28.45,66.92
781,3,78.78,77.02
781,4,206.51,277.07
781,5,829.27,1036.96
781,6,1940.76,2616.05
781,7,393.59,548.32
782,1,0.00,0.00
782,2,0.43,0.79
782,3,44.14,59.71
782,4,144.29,169.10
782,5,506.14,261.88
782,6,877.14,831.50
782,7,385.00,411.90
783,1,0.00,0.00
783,2,0.05,0.21
783,3,0.14,0.47
783,4,8.50,18.90
783,5,63.64,164.74
783,6,114.45,130.26
783,7,36.05,62.71
784,1,0.00,0.00
784,2,0.05,0.21
784,3,0.14,0.47
784,4,8.45,18.92
784,5,62.59,165.08
784,6,112.68,131.58
784,7,35.64,62.92
785,1,0.00,0.00
785,2,0.05,0.21
785,3,0.14,0.47
785,4,8.50,18.90
785,5,63.45,164.81
785,6,108.36,132.37
785,7,35.27,63.06
786,1,0.04,0.19
786,2,1.15,5.20
786,3,16.15,18.18
786,4,86.30,94.15
786,5,227.89,497.52
786,6,807.44,1605.95
786,7,427.52,809.02
787,1,0.95,2.06
787,2,0.00,0.00
787,3,222.77,449.43
787,4,586.55,907.81
787,5,2307.82,4002.28
787,6,4157.50,4914.67
787,7,670.32,747.01
788,1,0.80,2.94
788,2,11.05,22.79
788,3,64.50,84.90
788,4,295.95,691.06
788,5,2675.35,7965.86
788,6,5387.02,11629.33
788,7,1150.05,2467.62
789,1,0.50,1.45
789,2,3.92,6.73
789,3,69.08,78.45
789,4,160.75,132.04
789,5,348.08,439.25
789,6,997.17,1145.24
789,7,329.42,329.57
790,1,1.79,4.49
790,2,118.91,519.84
790,3,342.06,1566.35
790,4,427.74,1564.17
790,5,776.12,1626.10
790,6,923.47,1520.27
790,7,175.24,285.76
791,1,0.54,1.48
791,2,10.84,17.90
791,3,86.49,50.61
791,4,163.73,90.58
791,5,1078.03,1272.10
791,6,2247.81,1934.05
791,7,254.62,214.04
792,1,2.06,4.64
792,2,126.91,520.12
792,3,363.24,1566.93
792,4,459.44,1568.47
792,5,831.74,1648.34
792,6,1017.74,1581.14
792,7,192.00,294.36
793,1,1.18,5.24
793,2,27.68,66.90
793,3,77.51,76.97
793,4,204.15,276.92
793,5,806.53,1022.93
793,6,1885.50,2584.41
793,7,383.15,544.00
794,1,3.14,6.63
794,2,58.84,142.94
794,3,536.43,2265.17
794,4,1782.68,7106.30
794,5,4066.30,6855.90
794,6,4781.35,6050.86
794,7,780.62,941.87
795,1,1.25,6.26
795,2,49.88,211.83
795,3,106.90,312.84
795,4,107.33,248.98
795,5,352.10,639.75
795,6,618.71,1043.90
795,7,152.78,250.48
796,1,0.93,3.01
796,2,10.05,22.27
796,3,64.35,84.88
796,4,293.25,691.35
796,5,2659.55,7966.86
796,6,5363.12,11633.69
796,7,1157.53,2466.08
797,1,2.94,15.00
797,2,26.25,84.02
797,3,33.16,161.22
797,4,422.50,1953.79
797,5,1442.09,4577.28
797,6,1931.62,2255.20
797,7,416.94,350.54
798,1,3.08,6.64
798,2,58.05,143.06
798,3,528.51,2266.48
798,4,1802.05,7103.81
798,5,4112.73,6853.24
798,6,4815.00,6047.95
798,7,777.84,941.86
799,1,3.14,6.63
799,2,58.59,142.99
799,3,534.51,2265.58
799,4,1806.86,7102.88
799,5,3990.49,6833.80
799,6,4783.05,6050.89
799,7,787.73,940.45
800,1,2.75,3.79
800,2,112.17,121.19
800,3,130.08,101.23
800,4,726.58,422.33
800,5,9634.42,4743.55
800,6,22325.75,7481.33
800,7,4086.67,1282.62
801,1,3.50,4.08
801,2,113.25,120.15
801,3,134.58,97.21
801,4,752.08,391.47
801,5,10149.25,4404.94
801,6,23136.92,7281.20
801,7,4136.75,1244.04
802,1,2.94,15.00
802,2,27.41,83.91
802,3,33.19,161.21
802,4,422.59,1953.77
802,5,1441.62,4577.41
802,6,1915.97,2263.97
802,7,412.59,353.79
803,1,2.94,15.00
803,2,27.41,83.91
803,3,33.22,161.21
803,4,420.91,1954.11
803,5,1435.94,4578.84
803,6,1919.62,2262.25
803,7,413.75,353.11
804,1,2.94,15.00
804,2,26.69,84.04
804,3,33.12,161.23
804,4,419.97,1954.29
804,5,1402.09,4582.38
804,6,1845.97,2257.96
804,7,403.09,354.54
805,1,7.80,24.40
805,2,290.31,1179.00
805,3,1631.77,5680.31
805,4,3059.11,8008.82
805,5,7053.46,15132.16
805,6,10553.89,16166.59
805,7,2590.89,3715.53
806,1,7.80,24.40
806,2,290.26,1179.01
806,3,1631.94,5680.26
806,4,3056.63,8009.78
806,5,7044.54,15136.23
806,6,10541.83,16173.99
806,7,2595.74,3712.65
807,1,12.79,27.05
807,2,18.29,22.58
807,3,53.14,41.43
807,4,222.07,109.35
807,5,1331.21,940.43
807,6,3635.71,2737.17
807,7,657.57,440.70
808,1,0.54,1.48
808,2,10.78,17.92
808,3,87.00,50.22
808,4,162.86,90.82
808,5,1075.84,1271.96
808,6,2248.14,1934.03
808,7,250.81,215.48
809,1,0.00,0.00
809,2,1.20,3.79
809,3,1.20,2.25
809,4,2.10,3.31
809,5,74.80,193.06
809,6,121.70,277.68
809,7,48.40,105.07
810,1,3.50,4.08
810,2,108.58,123.61
810,3,133.00,98.97
810,4,688.67,426.14
810,5,9543.42,4718.79
810,6,22420.17,7522.37
810,7,3988.67,1276.75
811,1,0.00,0.00
811,2,1.20,3.79
811,3,1.50,2.27
811,4,1.90,3.18
811,5,75.80,192.73
811,6,153.70,281.53
811,7,54.10,104.11
812,1,0.00,0.00
812,2,0.05,0.21
812,3,0.14,0.47
812,4,7.64,18.83
812,5,62.59,165.08
812,6,99.73,123.46
812,7,34.41,63.18
813,1,0.03,0.17
813,2,1.24,2.09
813,3,39.18,62.59
813,4,111.27,230.24
813,5,905.61,2339.62
813,6,1380.42,2512.75
813,7,188.91,640.55
814,1,0.00,0.00
814,2,1.20,3.79
814,3,1.40,2.32
814,4,2.40,3.24
814,5,76.90,192.30
814,6,149.10,283.71
814,7,54.70,103.79
815,1,0.00,0.00
815,2,0.05,0.21
815,3,0.14,0.47
815,4,8.41,18.93
815,5,62.27,165.16
815,6,109.59,132.49
815,7,31.05,60.89
816,1,0.04,0.21
816,2,4.74,16.55
816,3,22.17,27.36
816,4,78.78,83.20
816,5,371.87,441.99
816,6,1269.04,1397.94
816,7,339.83,584.95
817,1,0.00,0.00
817,2,0.43,0.79
817,3,42.00,61.02
817,4,134.00,171.64
817,5,372.57,202.75
817,6,556.86,99.09
817,7,223.71,46.22
818,1,0.00,0.00
818,2,0.00,0.00
818,3,4.78,9.22
818,4,39.78,52.78
818,5,135.89,183.38
818,6,248.78,427.46
818,7,19.78,33.68
819,1,3.50,4.08
819,2,107.17,124.16
819,3,133.00,98.97
819,4,694.67,428.72
819,5,9908.33,4667.86
819,6,22966.25,7428.84
819,7,4008.50,1286.51
820,1,2.94,15.00
820,2,27.41,83.91
820,3,33.19,161.21
820,4,422.19,1953.86
820,5,1442.88,4577.06
820,6,1924.44,2259.69
820,7,409.00,355.10
821,1,0.93,3.01
821,2,11.10,22.77
821,3,59.23,77.11
821,4,283.75,688.83
821,5,2686.68,7964.33
821,6,5381.52,11630.52
821,7,1155.42,2466.61
822,1,1.38,2.54
822,2,13.95,17.68
822,3,82.14,162.05
822,4,588.81,1159.66
822,5,964.43,1208.86
822,6,1354.10,985.42
822,7,433.67,298.66
823,1,0.33,0.58
823,2,2.33,4.04
823,3,20.67,31.47
823,4,214.00,331.12
823,5,871.67,1376.35
823,6,3400.00,5261.68
823,7,661.67,1058.28
824,1,7.74,24.42
824,2,288.17,1179.47
824,3,1630.66,5680.63
824,4,3054.89,8010.43
824,5,7039.71,15138.35
824,6,10508.86,16192.52
824,7,2583.69,3719.36
825,1,0.00,0.00
825,2,0.00,0.00
825,3,4.78,9.22
825,4,40.33,52.39
825,5,135.78,183.47
825,6,239.22,432.08
825,7,19.78,33.68
826,1,2.06,4.64
826,2,127.06,520.09
826,3,364.24,1566.70
826,4,462.71,1567.60
826,5,846.24,1642.97
826,6,1027.59,1575.67
826,7,193.26,293.60
827,1,2.06,4.64
827,2,127.06,520.09
827,3,364.24,1566.70
827,4,462.71,1567.60
827,5,845.91,1643.14
827,6,1027.68,1575.61
827,7,193.26,293.60
