districtid,timeid,neighbormean,neighborstdev
704,23,16.40,8.44
704,24,17.40,8.96
705,1,0.40,0.55
705,2,0.60,0.55
705,3,0.60,0.55
705,4,0.80,0.45
705,5,0.80,0.45
705,6,0.60,0.55
705,7,3.40,7.06
705,8,7.00,13.44
705,9,3.20,3.35
705,10,11.20,8.81
705,11,8.20,10.85
705,12,9.20,10.47
705,13,7.60,2.88
705,14,9.40,7.83
705,15,8.80,10.18
705,16,9.20,8.38
705,17,10.80,7.98
705,18,14.40,10.09
705,19,22.80,12.40
705,20,14.00,12.90
705,21,33.00,24.32
705,22,28.20,27.42
705,23,38.20,32.39
705,24,40.20,50.71
706,1,0.00,0.00
706,2,0.00,0.00
706,3,0.00,0.00
706,4,0.20,0.45
706,5,0.00,0.00
706,6,0.20,0.45
706,7,0.20,0.45
706,8,0.20,0.45
706,9,0.20,0.45
706,10,3.20,2.86
706,11,4.80,5.22
706,12,5.40,3.36
706,13,5.20,7.76
706,14,3.40,2.41
706,15,12.00,15.49
706,16,13.20,16.30
706,17,11.00,18.69
706,18,6.60,7.09
706,19,12.00,19.61
706,20,27.00,22.54
706,21,36.80,46.32
706,22,45.00,63.27
706,23,33.40,33.63
706,24,35.20,36.44
707,1,0.25,0.50
707,2,0.50,0.58
707,3,1.00,0.00
707,4,0.75,0.50
707,5,0.50,0.58
707,6,0.75,0.50
707,7,1.00,0.82
707,8,4.75,6.95
707,9,3.00,2.45
707,10,10.50,15.97
707,11,21.50,21.81
707,12,5.00,3.83
707,13,5.00,5.35
707,14,7.75,8.73
707,15,11.00,8.83
707,16,14.75,11.90
707,17,22.75,13.05
707,18,101.00,107.57
707,19,64.00,33.66
707,20,178.00,285.73
707,21,178.25,232.71
707,22,220.75,282.35
707,23,190.00,297.05
707,24,238.25,290.72
708,1,0.00,0.00
708,2,0.00,0.00
708,3,0.14,0.38
708,4,0.00,0.00
708,5,0.14,0.38
708,6,0.00,0.00
708,7,0.43,0.79
708,8,0.14,0.38
708,9,2.29,2.56
708,10,2.86,1.57
708,11,4.86,6.89
708,12,1.57,1.81
708,13,1.43,1.51
708,14,1.71,2.21
708,15,3.29,3.30
708,16,2.86,2.97
708,17,4.29,7.02
708,18,11.57,18.51
708,19,9.86,11.88
708,20,14.43,16.30
708,21,15.57,19.68
708,22,17.86,17.32
708,23,13.14,8.03
708,24,19.71,20.85
709,1,0.00,0.00
709,2,0.00,0.00
709,3,0.00,0.00
709,4,0.25,0.50
709,5,0.00,0.00
709,6,0.00,0.00
709,7,0.25,0.50
709,8,0.00,0.00
709,9,0.25,0.50
709,10,3.25,2.22
709,11,3.25,3.30
709,12,6.50,5.92
709,13,2.00,0.82
709,14,7.00,8.16
709,15,8.25,7.27
709,16,6.25,6.70
709,17,2.00,2.16
709,18,24.75,16.13
709,19,16.25,13.30
709,20,46.75,38.75
709,21,26.00,25.76
709,22,30.50,38.66
709,23,53.00,62.36
709,24,60.50,77.66
710,1,0.29,0.49
710,2,0.29,0.49
710,3,0.71,0.49
710,4,0.71,0.49
710,5,0.57,0.53
710,6,0.57,0.53
710,7,1.86,3.63
710,8,1.29,1.38
710,9,2.43,3.64
710,10,3.14,3.76
710,11,4.57,5.00
710,12,3.43,2.99
710,13,5.43,5.06
710,14,4.29,4.31
710,15,3.71,2.36
710,16,4.14,3.58
710,17,10.00,15.23
710,18,22.14,33.39
710,19,16.71,14.27
710,20,34.71,32.19
710,21,37.71,31.53
710,22,47.14,26.84
710,23,82.43,50.60
710,24,91.43,58.69
711,1,0.00,0.00
711,2,0.20,0.45
711,3,0.20,0.45
711,4,0.40,0.55
711,5,0.40,0.55
711,6,0.40,0.55
711,7,0.60,0.55
711,8,2.60,2.51
711,9,3.80,3.35
711,10,8.00,5.20
711,11,11.00,16.91
711,12,7.60,4.04
711,13,8.60,11.13
711,14,5.80,3.96
711,15,4.40,3.58
711,16,12.80,11.56
711,17,18.80,16.10
711,18,36.20,35.33
711,19,17.40,13.22
711,20,38.40,35.59
711,21,50.20,74.53
711,22,13.00,10.49
711,23,15.20,14.31
711,24,12.00,5.05
712,1,0.00,0.00
712,2,0.00,0.00
712,3,0.20,0.45
712,4,0.60,0.55
712,5,0.20,0.45
712,6,0.40,0.55
712,7,1.20,1.30
712,8,0.80,0.45
712,9,3.00,5.10
712,10,0.40,0.55
712,11,1.80,2.17
712,12,1.60,1.95
712,13,1.60,1.52
712,14,2.80,2.05
712,15,1.60,1.34
712,16,3.40,2.51
712,17,2.20,1.64
712,18,5.80,8.58
712,19,6.00,6.82
712,20,25.00,28.93
712,21,21.20,28.89
712,22,13.60,17.85
712,23,29.40,24.09
712,24,30.20,16.12
713,1,0.00,0.00
713,2,0.00,0.00
713,3,0.00,0.00
713,4,0.00,0.00
713,5,0.00,0.00
713,6,0.20,0.45
713,7,0.60,0.55
713,8,1.00,0.00
713,9,1.00,0.00
713,10,1.00,0.00
713,11,1.00,0.00
713,12,1.00,0.00
713,13,1.00,0.00
713,14,1.00,0.00
713,15,1.00,0.00
713,16,14.20,17.20
713,17,12.20,15.06
713,18,35.40,33.31
713,19,49.80,33.00
713,20,114.00,126.95
713,21,85.60,55.11
713,22,118.20,74.54
713,23,77.60,50.90
713,24,66.00,41.97
714,1,0.40,0.55
714,2,0.20,0.45
714,3,0.40,0.55
714,4,0.80,0.45
714,5,0.60,1.34
714,6,0.40,0.55
714,7,2.60,3.71
714,8,1.80,2.17
714,9,5.00,3.24
714,10,16.80,21.09
714,11,4.60,1.52
714,12,3.80,2.77
714,13,13.80,18.43
714,14,9.80,9.83
714,15,11.60,11.10
714,16,22.60,32.57
714,17,47.60,86.39
714,18,56.60,94.59
714,19,111.60,179.66
714,20,61.40,60.68
714,21,141.80,235.59
714,22,167.80,284.26
714,23,214.00,310.01
714,24,181.00,279.41
715,1,0.00,0.00
715,2,0.40,0.55
715,3,0.80,0.45
715,4,0.40,0.55
715,5,0.80,0.45
715,6,1.00,0.00
715,7,0.60,0.55
715,8,1.00,0.00
715,9,1.00,0.71
715,10,1.00,0.00
715,11,1.00,0.00
715,12,2.40,5.37
715,13,6.20,5.31
715,14,30.20,32.06
715,15,71.40,95.46
715,16,146.00,121.95
715,17,123.40,90.94
715,18,117.60,67.11
715,19,213.80,123.69
715,20,143.40,93.21
715,21,117.20,70.60
715,22,118.00,50.98
715,23,89.60,49.65
715,24,99.20,36.27
716,1,0.00,0.00
716,2,0.00,0.00
716,3,0.17,0.41
716,4,0.00,0.00
716,5,0.00,0.00
716,6,0.00,0.00
716,7,0.00,0.00
716,8,0.50,1.22
716,9,0.00,0.00
716,10,0.33,0.52
716,11,5.17,5.85
716,12,5.50,8.96
716,13,1.17,1.94
716,14,3.33,3.50
716,15,6.17,7.33
716,16,1.67,2.42
716,17,0.67,1.21
716,18,58.00,102.77
716,19,157.50,228.45
716,20,45.67,59.31
716,21,46.33,61.74
716,22,223.83,372.79
716,23,48.17,73.96
716,24,52.67,81.47
717,1,0.00,0.00
717,2,0.00,0.00
717,3,0.50,0.58
717,4,0.00,0.00
717,5,0.00,0.00
717,6,0.25,0.50
717,7,0.75,0.50
717,8,0.50,0.58
717,9,4.25,3.95
717,10,2.50,3.70
717,11,2.50,3.00
717,12,1.50,1.00
717,13,2.25,1.50
717,14,1.75,1.50
717,15,2.25,1.89
717,16,13.00,8.29
717,17,22.00,12.83
717,18,46.75,22.68
717,19,62.25,74.83
717,20,71.00,24.99
717,21,106.75,4.92
717,22,80.50,23.91
717,23,81.75,40.22
717,24,72.00,25.92
718,1,0.29,0.49
718,2,0.14,0.38
718,3,0.43,0.53
718,4,0.57,0.53
718,5,0.29,0.49
718,6,0.29,0.49
718,7,0.43,0.79
718,8,1.14,1.35
718,9,2.00,2.38
718,10,1.14,1.68
718,11,2.00,1.83
718,12,2.57,2.30
718,13,3.14,3.63
718,14,4.29,5.31
718,15,3.00,2.65
718,16,2.29,2.21
718,17,4.00,3.79
718,18,9.14,10.64
718,19,12.57,11.62
718,20,15.57,14.27
718,21,30.86,33.93
718,22,26.57,28.37
718,23,38.14,58.31
718,24,49.86,50.92
719,1,0.29,0.49
719,2,0.57,0.53
719,3,0.86,0.38
719,4,0.71,0.49
719,5,0.43,0.53
719,6,11.57,25.53
719,7,5.00,8.25
719,8,8.71,17.51
719,9,25.00,62.20
719,10,54.57,132.22
719,11,52.57,115.78
719,12,43.00,87.04
719,13,68.86,164.20
719,14,88.43,217.71
719,15,115.29,271.44
719,16,230.14,561.22
719,17,329.71,791.66
719,18,390.29,947.46
719,19,537.29,1128.60
719,20,561.43,956.10
719,21,613.43,973.86
719,22,620.86,1004.28
719,23,721.71,1116.26
719,24,874.57,1341.75
720,1,0.00,0.00
720,2,0.00,0.00
720,3,0.14,0.38
720,4,0.00,0.00
720,5,0.14,0.38
720,6,0.43,0.53
720,7,0.43,0.53
720,8,3.29,7.39
720,9,2.14,2.73
720,10,4.86,6.15
720,11,2.43,1.90
720,12,0.86,0.69
720,13,1.86,2.12
720,14,2.43,1.81
720,15,2.14,3.48
720,16,5.14,2.79
720,17,8.86,8.59
720,18,22.86,37.82
720,19,33.29,60.71
720,20,38.00,33.16
720,21,44.57,43.64
720,22,31.71,24.36
720,23,29.71,26.18
720,24,17.43,11.60
721,1,0.20,0.45
721,2,0.40,0.55
721,3,0.40,0.55
721,4,0.40,0.55
721,5,0.60,0.55
721,6,0.40,0.55
721,7,1.60,2.51
721,8,1.60,1.34
721,9,1.20,1.30
721,10,2.60,2.61
721,11,3.20,4.09
721,12,8.20,9.36
721,13,8.80,7.82
721,14,8.40,8.65
721,15,7.60,6.43
721,16,8.60,4.93
721,17,13.60,8.26
721,18,30.80,18.94
721,19,20.60,16.80
721,20,28.80,38.17
721,21,37.80,51.82
721,22,34.60,28.64
721,23,30.20,29.91
721,24,28.00,23.48
722,1,0.00,0.00
722,2,0.00,0.00
722,3,0.14,0.38
722,4,0.00,0.00
722,5,0.14,0.38
722,6,0.00,0.00
722,7,0.00,0.00
722,8,0.00,0.00
722,9,0.00,0.00
722,10,1.29,1.38
722,11,4.86,5.21
722,12,4.43,7.89
722,13,4.43,7.18
722,14,5.14,4.74
722,15,5.86,11.25
722,16,1.57,3.05
722,17,1.14,2.61
722,18,70.57,128.44
722,19,152.71,260.00
722,20,96.00,107.73
722,21,101.71,113.90
722,22,215.57,219.34
722,23,2.57,5.97
722,24,4.29,10.08
723,1,0.25,0.50
723,2,0.50,0.58
723,3,0.75,0.50
723,4,0.00,0.00
723,5,0.00,0.00
723,6,0.00,0.00
723,7,0.00,0.00
723,8,22.25,28.61
723,9,24.75,27.65
723,10,17.75,18.39
723,11,41.25,28.44
723,12,31.25,31.06
723,13,74.00,62.49
723,14,60.50,50.89
723,15,91.50,61.43
723,16,124.00,101.23
723,17,222.50,178.88
723,18,348.50,298.68
723,19,389.25,288.37
723,20,406.00,311.11
723,21,423.75,284.59
723,22,419.00,274.58
723,23,345.50,215.21
723,24,320.75,169.66
724,1,0.00,0.00
724,2,0.00,0.00
724,3,0.00,0.00
724,4,0.00,0.00
724,5,0.00,0.00
724,6,0.00,0.00
724,7,0.00,0.00
724,8,0.00,0.00
724,9,0.00,0.00
724,10,0.25,0.50
724,11,0.50,0.58
724,12,0.50,1.00
724,13,0.00,0.00
724,14,0.00,0.00
724,15,0.00,0.00
724,16,0.25,0.50
724,17,0.25,0.50
724,18,1.00,1.41
724,19,0.75,1.50
724,20,0.50,0.58
724,21,1.00,1.41
724,22,8.75,16.84
724,23,5.25,4.99
724,24,12.00,14.99
725,1,0.00,0.00
725,2,0.50,0.71
725,3,0.50,0.71
725,4,0.00,0.00
725,5,0.00,0.00
725,6,0.00,0.00
725,7,0.00,0.00
725,8,0.00,0.00
725,9,0.00,0.00
725,10,0.00,0.00
725,11,0.00,0.00
725,12,0.00,0.00
725,13,0.00,0.00
725,14,0.50,0.71
725,15,0.50,0.71
725,16,0.50,0.71
725,17,14.00,19.80
725,18,33.50,47.38
725,19,15.50,21.92
725,20,23.50,33.23
725,21,62.00,87.68
725,22,30.50,43.13
725,23,1.00,1.41
725,24,58.50,82.73
726,1,0.00,0.00
726,2,0.00,0.00
726,3,0.20,0.45
726,4,0.20,0.45
726,5,0.40,0.55
726,6,0.00,0.00
726,7,0.20,0.45
726,8,0.20,0.45
726,9,0.00,0.00
726,10,0.60,0.55
726,11,4.20,4.15
726,12,6.40,9.56
726,13,6.80,10.33
726,14,1.40,3.13
726,15,1.20,1.79
726,16,0.20,0.45
726,17,0.20,0.45
726,18,32.00,69.33
726,19,28.40,47.71
726,20,78.20,106.62
726,21,110.00,161.87
726,22,160.40,238.82
726,23,2.40,3.78
726,24,4.00,6.28
727,1,0.00,0.00
727,2,0.00,0.00
727,3,0.00,0.00
727,4,0.50,0.71
727,5,0.00,0.00
727,6,0.00,0.00
727,7,0.50,0.71
727,8,0.00,0.00
727,9,0.00,0.00
727,10,3.50,0.71
727,11,10.50,10.61
727,12,18.00,22.63
727,13,23.50,28.99
727,14,2.00,1.41
727,15,7.50,10.61
727,16,12.00,4.24
727,17,5.00,0.00
727,18,50.50,7.78
727,19,21.50,7.78
727,20,28.50,13.44
727,21,16.50,2.12
727,22,6.00,5.66
727,23,19.00,14.14
727,24,39.50,30.41
728,1,0.00,0.00
728,2,0.00,0.00
728,3,0.50,0.71
728,4,0.00,0.00
728,5,0.00,0.00
728,6,0.00,0.00
728,7,0.00,0.00
728,8,0.00,0.00
728,9,0.00,0.00
728,10,0.50,0.71
728,11,2.00,1.41
728,12,2.00,0.00
728,13,0.50,0.71
728,14,0.00,0.00
728,15,0.00,0.00
728,16,0.50,0.71
728,17,0.50,0.71
728,18,12.00,12.73
728,19,1.50,2.12
728,20,9.50,12.02
728,21,1.50,2.12
728,22,19.50,20.51
728,23,4.50,6.36
728,24,7.50,10.61
729,1,0.00,0.00
729,2,0.00,0.00
729,3,0.00,0.00
729,4,0.00,0.00
729,5,0.33,0.58
729,6,0.33,0.58
729,7,0.00,0.00
729,8,0.33,0.58
729,9,0.00,0.00
729,10,0.00,0.00
729,11,0.67,0.58
729,12,0.33,0.58
729,13,0.33,0.58
729,14,0.00,0.00
729,15,0.33,0.58
729,16,1.00,1.73
729,17,3.33,5.77
729,18,3.00,3.61
729,19,16.33,28.29
729,20,9.33,14.43
729,21,4.33,6.66
729,22,6.67,10.69
729,23,25.33,35.57
729,24,9.67,14.15
730,1,0.00,0.00
730,2,0.00,0.00
730,3,0.33,0.52
730,4,0.17,0.41
730,5,0.67,0.52
730,6,0.17,0.41
730,7,3.50,2.88
730,8,5.17,10.70
730,9,1.00,1.26
730,10,0.67,0.82
730,11,1.67,1.75
730,12,1.00,0.63
730,13,4.50,4.59
730,14,2.83,1.33
730,15,4.00,4.56
730,16,2.83,2.23
730,17,4.00,2.61
730,18,6.17,4.79
730,19,11.17,7.25
730,20,30.50,28.65
730,21,21.50,25.52
730,22,26.67,19.15
730,23,16.50,12.83
730,24,42.17,40.62
731,1,0.00,0.00
731,2,0.00,0.00
731,3,0.00,0.00
731,4,0.00,0.00
731,5,0.00,0.00
731,6,0.00,0.00
731,7,0.25,0.50
731,8,0.50,0.58
731,9,4.00,6.16
731,10,7.75,8.18
731,11,5.50,4.12
731,12,20.00,29.56
731,13,7.75,8.26
731,14,22.75,25.75
731,15,26.25,21.17
731,16,78.00,97.15
731,17,80.00,97.17
731,18,80.50,84.79
731,19,309.50,268.51
731,20,174.75,92.08
731,21,223.75,179.85
731,22,275.50,219.08
731,23,226.50,193.33
731,24,338.50,307.87
732,1,0.00,0.00
732,2,0.17,0.41
732,3,0.50,0.55
732,4,0.83,0.41
732,5,0.83,0.41
732,6,0.67,0.52
732,7,1.83,1.47
732,8,4.00,5.51
732,9,4.33,6.44
732,10,3.00,2.00
732,11,12.67,15.00
732,12,5.50,5.01
732,13,5.17,3.54
732,14,9.67,9.11
732,15,16.50,18.48
732,16,18.67,20.94
732,17,10.17,13.35
732,18,36.17,21.55
732,19,32.50,21.67
732,20,23.17,17.87
732,21,29.33,17.93
732,22,42.33,22.00
732,23,39.00,10.43
732,24,29.33,11.69
733,1,0.00,0.00
733,2,0.00,0.00
733,3,0.00,0.00
733,4,0.00,0.00
733,5,0.00,0.00
733,6,0.00,0.00
733,7,0.20,0.45
733,8,0.20,0.45
733,9,0.40,0.55
733,10,7.00,11.79
733,11,2.00,2.83
733,12,3.60,4.34
733,13,4.60,4.39
733,14,2.60,1.95
733,15,3.20,4.38
733,16,10.80,10.03
733,17,5.60,5.46
733,18,14.00,13.71
733,19,16.60,14.01
733,20,22.80,14.50
733,21,37.00,44.45
733,22,67.20,42.16
733,23,73.20,64.09
733,24,64.40,50.52
734,1,0.17,0.41
734,2,0.17,0.41
734,3,0.17,0.41
734,4,0.33,0.52
734,5,0.17,0.41
734,6,0.17,0.41
734,7,0.17,0.41
734,8,0.17,0.41
734,9,0.17,0.41
734,10,1.17,2.04
734,11,7.33,13.53
734,12,3.67,7.53
734,13,2.83,4.17
734,14,7.17,16.59
734,15,20.00,43.63
734,16,19.33,40.52
734,17,37.17,52.06
734,18,172.50,402.50
734,19,228.50,536.71
734,20,161.83,350.08
734,21,239.33,525.28
734,22,210.67,449.16
734,23,248.33,526.32
734,24,212.17,433.75
735,1,0.00,0.00
735,2,0.17,0.41
735,3,0.50,0.55
735,4,0.50,0.55
735,5,0.33,0.52
735,6,0.33,0.52
735,7,0.83,1.33
735,8,0.50,0.84
735,9,3.33,2.80
735,10,11.17,11.39
735,11,14.50,15.54
735,12,7.33,5.68
735,13,3.83,3.06
735,14,6.17,5.74
735,15,5.67,5.16
735,16,5.50,3.27
735,17,10.83,15.70
735,18,15.67,16.61
735,19,32.67,29.14
735,20,33.50,20.49
735,21,63.00,30.05
735,22,35.17,14.93
735,23,53.33,29.66
735,24,44.67,32.27
736,1,0.00,0.00
736,2,0.00,0.00
736,3,0.00,0.00
736,4,0.00,0.00
736,5,0.11,0.33
736,6,0.11,0.33
736,7,0.33,0.50
736,8,0.22,0.44
736,9,0.44,0.73
736,10,2.22,1.39
736,11,3.11,3.92
736,12,6.11,10.64
736,13,2.67,1.50
736,14,6.22,6.74
736,15,6.33,12.30
736,16,8.67,9.21
736,17,7.89,9.92
736,18,5.44,5.81
736,19,6.78,7.41
736,20,16.00,13.63
736,21,20.56,34.89
736,22,26.11,25.33
736,23,38.11,49.05
736,24,27.89,22.68
737,1,0.00,0.00
737,2,0.00,0.00
737,3,0.00,0.00
737,4,0.00,0.00
737,5,0.00,0.00
737,6,0.25,0.50
737,7,0.75,0.50
737,8,0.50,0.58
737,9,1.00,0.00
737,10,0.75,0.50
737,11,1.00,0.00
737,12,1.00,0.00
737,13,1.00,0.00
737,14,1.00,0.00
737,15,1.00,0.00
737,16,16.50,24.39
737,17,11.25,6.34
737,18,16.50,5.45
737,19,41.25,15.31
737,20,54.25,27.05
737,21,95.25,20.12
737,22,124.00,47.46
737,23,69.25,30.14
737,24,81.75,31.27
738,1,0.00,0.00
738,2,0.00,0.00
738,3,0.20,0.45
738,4,0.20,0.45
738,5,0.20,0.45
738,6,0.00,0.00
738,7,0.00,0.00
738,8,0.00,0.00
738,9,0.20,0.45
738,10,5.20,4.21
738,11,6.40,7.89
738,12,1.80,2.17
738,13,3.60,5.37
738,14,5.20,6.98
738,15,3.00,3.94
738,16,2.40,2.07
738,17,2.40,1.14
738,18,3.20,2.17
738,19,4.20,4.21
738,20,4.60,2.30
738,21,7.60,13.65
738,22,7.00,4.64
738,23,14.80,12.19
738,24,10.80,4.44
739,1,0.00,0.00
739,2,0.00,0.00
739,3,0.00,0.00
739,4,0.25,0.50
739,5,0.50,0.58
739,6,0.75,0.50
739,7,0.50,1.00
739,8,0.25,0.50
739,9,0.50,0.58
739,10,1.00,0.82
739,11,1.50,1.29
739,12,2.25,1.71
739,13,3.25,2.22
739,14,5.75,5.32
739,15,8.00,9.27
739,16,7.25,6.95
739,17,11.75,10.24
739,18,9.00,7.53
739,19,15.25,6.50
739,20,11.50,8.35
739,21,7.25,5.19
739,22,9.75,10.40
739,23,12.00,13.88
739,24,10.25,8.62
740,1,0.43,0.53
740,2,0.43,0.53
740,3,0.43,0.53
740,4,0.86,0.38
740,5,0.71,0.49
740,6,0.86,0.38
740,7,38.00,93.50
740,8,42.29,104.88
740,9,103.57,266.97
740,10,41.57,103.82
740,11,42.71,106.42
740,12,44.43,107.89
740,13,51.86,128.83
740,14,45.71,114.78
740,15,36.71,77.05
740,16,35.00,62.42
740,17,36.43,63.99
740,18,45.14,70.18
740,19,46.14,62.26
740,20,48.86,50.52
740,21,50.14,55.13
740,22,52.00,56.66
740,23,20.43,9.25
740,24,54.43,60.22
741,1,0.00,0.00
741,2,0.00,0.00
741,3,0.20,0.45
741,4,0.20,0.45
741,5,0.20,0.45
741,6,0.00,0.00
741,7,0.20,0.45
741,8,0.00,0.00
741,9,0.00,0.00
741,10,3.80,4.76
741,11,4.60,5.13
741,12,2.80,2.39
741,13,4.00,5.10
741,14,3.80,2.49
741,15,11.40,15.79
741,16,7.00,10.32
741,17,2.60,2.51
741,18,2.40,2.61
741,19,4.40,4.16
741,20,3.20,2.17
741,21,4.80,6.38
741,22,8.80,9.39
741,23,7.40,5.03
741,24,9.80,8.53
742,1,0.14,0.38
742,2,0.29,0.49
742,3,0.57,0.53
742,4,0.71,0.49
742,5,0.57,0.53
742,6,0.71,0.49
742,7,0.29,0.49
742,8,2.57,5.97
742,9,2.29,3.95
742,10,3.29,5.79
742,11,2.29,4.79
742,12,6.71,8.30
742,13,6.29,9.38
742,14,12.14,18.16
742,15,23.86,29.19
742,16,22.57,29.27
742,17,31.71,46.51
742,18,61.00,80.75
742,19,164.00,261.24
742,20,215.57,367.34
742,21,169.57,231.92
742,22,154.29,223.89
742,23,185.00,246.75
742,24,205.71,218.44
743,1,0.00,0.00
743,2,0.00,0.00
743,3,0.14,0.38
743,4,0.00,0.00
743,5,0.00,0.00
743,6,0.00,0.00
743,7,0.00,0.00
743,8,0.14,0.38
743,9,0.00,0.00
743,10,1.29,2.63
743,11,0.57,0.79
743,12,11.86,18.57
743,13,2.29,4.31
743,14,6.57,7.74
743,15,0.71,0.49
743,16,8.14,11.54
743,17,5.14,6.67
743,18,55.14,90.50
743,19,19.43,37.58
743,20,23.43,51.96
743,21,29.29,60.87
743,22,52.86,113.21
743,23,21.29,53.68
743,24,24.29,58.99
745,1,0.00,0.00
745,2,0.33,0.58
745,3,0.33,0.58
745,4,0.67,0.58
745,5,0.67,0.58
745,6,0.67,0.58
745,7,21.00,28.00
745,8,4.33,5.77
745,9,3.33,2.08
745,10,1.00,1.00
745,11,3.00,4.36
745,12,1.67,0.58
745,13,3.67,4.62
745,14,9.33,10.12
745,15,7.67,9.81
745,16,5.67,3.06
745,17,10.67,7.37
745,18,15.67,15.01
745,19,25.33,25.70
745,20,44.00,6.93
745,21,50.00,45.57
745,22,33.00,35.09
745,23,55.67,46.31
745,24,85.00,54.62
746,1,0.00,0.00
746,2,0.00,0.00
746,3,0.00,0.00
746,4,0.00,0.00
746,5,0.00,0.00
746,6,0.00,0.00
746,7,0.00,0.00
746,8,0.00,0.00
746,9,0.00,0.00
746,10,0.00,0.00
746,11,0.00,0.00
746,12,0.00,0.00
746,13,1.50,2.12
746,14,3.50,4.95
746,15,1.50,2.12
746,16,4.00,5.66
746,17,0.50,0.71
746,18,2.00,0.00
746,19,0.50,0.71
746,20,9.50,3.54
746,21,12.00,11.31
746,22,9.50,10.61
746,23,10.00,8.49
746,24,17.00,14.14
747,1,0.25,0.50
747,2,0.50,0.58
747,3,0.25,0.50
747,4,0.25,0.50
747,5,0.25,0.50
747,6,0.25,0.50
747,7,0.25,0.50
747,8,0.50,0.58
747,9,1.25,1.89
747,10,4.00,2.71
747,11,5.75,5.56
747,12,5.50,6.14
747,13,4.25,3.59
747,14,1.25,0.50
747,15,1.50,1.00
747,16,1.00,0.00
747,17,0.75,0.50
747,18,4.25,7.18
747,19,10.00,16.69
747,20,4.00,5.35
747,21,8.25,10.63
747,22,17.50,15.33
747,23,34.50,35.58
747,24,51.50,85.31
749,1,0.40,0.55
749,2,0.80,0.45
749,3,0.80,0.45
749,4,1.00,0.00
749,5,0.80,0.45
749,6,16.20,29.53
749,7,12.00,9.08
749,8,22.80,18.91
749,9,45.20,68.29
749,10,91.00,148.33
749,11,93.00,124.55
749,12,87.00,91.42
749,13,150.00,171.77
749,14,208.40,219.06
749,15,329.60,252.49
749,16,492.80,581.33
749,17,656.20,830.11
749,18,709.40,1031.52
749,19,916.60,1217.32
749,20,878.60,1020.16
749,21,991.20,1016.30
749,22,1156.60,1010.75
749,23,1107.60,1197.83
749,24,1295.20,1467.21
750,1,0.00,0.00
750,2,0.00,0.00
750,3,0.67,0.52
750,4,0.83,0.41
750,5,0.67,0.52
750,6,1.00,0.00
750,7,0.50,0.55
750,8,0.83,0.41
750,9,2.50,3.73
750,10,1.00,0.00
750,11,1.00,0.00
750,12,2.83,4.92
750,13,6.83,5.71
750,14,9.83,8.04
750,15,21.67,17.31
750,16,36.67,35.71
750,17,35.33,46.53
750,18,42.17,40.11
750,19,85.33,72.48
750,20,87.33,61.52
750,21,90.50,56.91
750,22,137.83,107.35
750,23,131.83,95.27
750,24,153.17,132.94
751,1,0.00,0.00
751,2,0.50,0.58
751,3,1.00,0.00
751,4,0.50,0.58
751,5,0.75,0.50
751,6,1.00,0.00
751,7,1.00,0.00
751,8,1.00,0.00
751,9,1.00,0.00
751,10,1.00,0.00
751,11,1.00,0.00
751,12,2.00,2.45
751,13,6.75,6.55
751,14,26.00,40.21
751,15,63.00,109.28
751,16,118.25,162.80
751,17,95.25,127.04
751,18,125.00,73.87
751,19,204.00,159.16
751,20,136.75,117.34
751,21,153.75,127.19
751,22,100.75,58.55
751,23,74.25,42.78
751,24,96.50,47.33
752,1,0.20,0.45
752,2,0.60,0.55
752,3,1.00,0.00
752,4,1.00,0.00
752,5,0.60,0.55
752,6,0.80,0.45
752,7,0.80,0.45
752,8,3.60,4.34
752,9,4.00,4.12
752,10,8.80,11.14
752,11,2.20,2.68
752,12,14.20,14.81
752,13,313.80,674.32
752,14,300.00,567.74
752,15,466.00,863.23
752,16,432.00,793.02
752,17,364.00,468.95
752,18,425.00,454.60
752,19,514.60,463.52
752,20,615.00,392.61
752,21,650.80,416.77
752,22,608.00,461.86
752,23,795.80,515.72
752,24,717.80,489.55
753,1,0.00,0.00
753,2,0.67,0.58
753,3,1.00,0.00
753,4,1.00,0.00
753,5,0.67,0.58
753,6,0.67,0.58
753,7,0.33,0.58
753,8,0.67,0.58
753,9,1.00,0.00
753,10,1.67,1.15
753,11,1.00,0.00
753,12,9.67,9.50
753,13,11.00,7.00
753,14,21.00,8.89
753,15,14.33,14.05
753,16,46.67,26.58
753,17,76.33,57.52
753,18,119.33,57.81
753,19,159.67,139.91
753,20,138.00,89.60
753,21,136.00,85.56
753,22,147.00,48.87
753,23,109.00,32.51
753,24,182.67,44.64
754,1,0.00,0.00
754,2,0.33,0.58
754,3,0.33,0.58
754,4,0.67,0.58
754,5,0.67,0.58
754,6,0.67,0.58
754,7,0.67,0.58
754,8,0.33,0.58
754,9,1.00,0.00
754,10,0.67,0.58
754,11,0.67,0.58
754,12,0.67,1.15
754,13,4.00,5.20
754,14,4.67,5.03
754,15,23.00,14.73
754,16,3.67,2.08
754,17,14.33,11.15
754,18,70.00,94.62
754,19,58.33,89.85
754,20,69.00,86.56
754,21,116.00,103.18
754,22,82.00,30.00
754,23,82.67,25.54
754,24,93.00,46.52
755,1,0.00,0.00
755,2,0.67,0.58
755,3,1.00,0.00
755,4,0.33,0.58
755,5,1.00,0.00
755,6,1.00,0.00
755,7,0.67,0.58
755,8,1.00,0.00
755,9,0.67,0.58
